"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"Its nervewracking &amp; ludicrous to try to intellectualize #BaltimoreUprising",FALSE,0,NA,2015-05-05 18:37:13,FALSE,NA,"595658525201866754",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","elise_flowers",0,FALSE,FALSE,NA,NA
"RT @BORDC: Don't call it a curfew: http://t.co/0oRvMGxHPr #BaltimoreUprising #BreaktheCurfew",FALSE,0,NA,2015-05-05 18:37:04,FALSE,NA,"595658486236749826",NA,"<a href=""http://tweetadder.com"" rel=""nofollow"">TweetAdder v4</a>","StopRealIDNOW",2,TRUE,FALSE,NA,NA
"#USA  often,people have one bad experience and call for collective punishment for entire race.Sad.
#BlackLivesMatter   #BaltimoreUprising",FALSE,0,NA,2015-05-05 18:37:02,FALSE,NA,"595658479261585408",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","freedomgirl2011",0,FALSE,FALSE,NA,NA
"#BaltimoreUprising more on what's next #poverty #jobs #fairdevelopment : http://t.co/Db5Zrlas8p",FALSE,1,NA,2015-05-05 18:37:02,FALSE,NA,"595658478573719552",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","unitedworkers",1,FALSE,FALSE,NA,NA
"Glenn Greenwald on what connects #BaltimoreUprising to the #NSA. http://t.co/3xbmRhCU6R #ows #obau #OccupySF #oo",FALSE,0,NA,2015-05-05 18:37:02,FALSE,NA,"595658476807974912",NA,"<a href=""http://tweue.com"" rel=""nofollow"">Tweue</a>","pwongview",0,FALSE,FALSE,NA,NA
"RT @FreedomForPS: Holy shit... #HungerGames #BaltimoreUprising #Baltimore #MetGala http://t.co/pPhzZcWNtB",FALSE,0,NA,2015-05-05 18:37:00,FALSE,NA,"595658468561920001",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","its_not_jimmy",611,TRUE,FALSE,NA,NA
"RT @La_Directa: Amb el HT #Blackspring #BaltimoreUprising o #Blacklivesmatter milers de manifestants es van congregar dies després a ciutat…",FALSE,0,NA,2015-05-05 18:36:47,FALSE,NA,"595658415113904128",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","elssetzejutges",5,TRUE,FALSE,NA,NA
"The names of those killed by police written on North Charles St. The names went on for blocks. #BaltimoreUprising http://t.co/x6Z53vMbQV",FALSE,0,NA,2015-05-05 18:36:38,FALSE,NA,"595658378153713665",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","blacksnob",3,FALSE,FALSE,NA,NA
"The names of those killed by police written on North Charles St. The names went on for blocks. #BaltimoreUprising http://t.co/4Q8rFfc4WU",FALSE,1,NA,2015-05-05 18:36:38,FALSE,NA,"595658377973342208",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","DanielleBelton",0,FALSE,FALSE,NA,NA
"RT @AAPremlall: ""I’m in a burning building, worried about getting shot."" -@SaulWilliams http://t.co/zXGLP8TjJ7 #BaltimoreRiots #BaltimoreUp…",FALSE,0,NA,2015-05-05 18:36:37,FALSE,NA,"595658373279948800",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SaulWilliams",3,TRUE,FALSE,NA,NA
"RT @manda_writes: Everyone thinks this picture is cute. I took it, and I think it's tragic. #BaltimoreUprising http://t.co/u7s5h1x2n5 http:…",FALSE,0,NA,2015-05-05 18:36:32,FALSE,NA,"595658349854793728",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Green_Cycles",156,TRUE,FALSE,NA,NA
"RT @ThePatriot143: Only in America #Baltimore #BaltimoreUprising #BaltimoreRiots #BlackOnBlackPolicies http://t.co/0cQO87SyaE",FALSE,0,NA,2015-05-05 18:36:25,FALSE,NA,"595658320884723712",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sog36",384,TRUE,FALSE,NA,NA
"#Baltimore #BaltimoreUprising #BlackSpring #FTP #FilmThePolice  https://t.co/lg7UX2O7g0",FALSE,0,NA,2015-05-05 18:36:24,FALSE,NA,"595658319706075136",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","suziq2opn",0,FALSE,FALSE,NA,NA
"RT @FreedomForPS: Holy shit... #HungerGames #BaltimoreUprising #Baltimore #MetGala http://t.co/pPhzZcWNtB",FALSE,0,NA,2015-05-05 18:36:21,FALSE,NA,"595658305403527168",NA,"<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for i<U+039F>S</a>","MsKarenDenise",611,TRUE,FALSE,NA,NA
"RT @LeahRBoss: Woman LIED about LE in Baltimore shooting man in the back. Why witnesses aren't always reliable. https://t.co/lYcwjd029T #Ba…",FALSE,0,NA,2015-05-05 18:35:53,FALSE,NA,"595658186289455105",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","jschau11",4,TRUE,FALSE,NA,NA
"RT @FreedomForPS: Holy shit... #HungerGames #BaltimoreUprising #Baltimore #MetGala http://t.co/pPhzZcWNtB",FALSE,0,NA,2015-05-05 18:35:44,FALSE,NA,"595658151673888769",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","texitoast",611,TRUE,FALSE,NA,NA
"Woman LIED about LE in Baltimore shooting man in the back. Why witnesses aren't always reliable. https://t.co/lYcwjd029T #BaltimoreUprising",FALSE,4,NA,2015-05-05 18:35:41,FALSE,NA,"595658139359440896",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","LeahRBoss",4,FALSE,FALSE,NA,NA
"RT @manda_writes: Everyone thinks this picture is cute. I took it, and I think it's tragic. #BaltimoreUprising http://t.co/u7s5h1x2n5 http:…",FALSE,0,NA,2015-05-05 18:35:41,FALSE,NA,"595658136901558272",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","humblemoonchild",156,TRUE,FALSE,NA,NA
"RT @manda_writes: Everyone thinks this picture is cute. I took it, and I think it's tragic. #BaltimoreUprising http://t.co/u7s5h1x2n5 http:…",FALSE,0,NA,2015-05-05 18:35:27,FALSE,NA,"595658080026787841",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","scarlet_bags",156,TRUE,FALSE,NA,NA
"RT @chicago_iso: #BaltimoreUprising is fighting racist police terrorism and racist economic terrorism all at once. #Justice4Freddie http://…",FALSE,0,NA,2015-05-05 18:34:52,FALSE,NA,"595657933809123330",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","NickNordle",7,TRUE,FALSE,NA,NA
"RT @KeeganNYC: If you think this looks like increased safety, you might be a fascist. #BaltimoreCurfew #BaltimoreUprising http://t.co/u6xqA…",FALSE,0,NA,2015-05-05 18:34:51,FALSE,NA,"595657926188105729",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","modmamaa",832,TRUE,FALSE,NA,NA
"A friend reads statement from Julian Cole's mum, anniversary of his death today #BaltimoreUprising #BlackLivesMatter http://t.co/jtJ3lqbtg2",FALSE,0,NA,2015-05-05 18:34:40,FALSE,NA,"595657880755372032",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","KishWidyaratna",0,FALSE,FALSE,NA,NA
"RT @KeeganNYC: If you think this looks like increased safety, you might be a fascist. #BaltimoreCurfew #BaltimoreUprising http://t.co/u6xqA…",FALSE,0,NA,2015-05-05 18:34:32,FALSE,NA,"595657847377104896",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","CzarMarley",832,TRUE,FALSE,NA,NA
"RT @PrisonPlanet: ""Racist"" fact: Blacks commit eight times more crimes against whites than vice-versa. https://t.co/iESw5rV3xw #BaltimoreUp…",FALSE,0,NA,2015-05-05 18:34:30,FALSE,NA,"595657839718342657",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","swedefr",22,TRUE,FALSE,NA,NA
"How Do We Prevent Another Freddie Gray? http://t.co/HeBCVXM80F #BaltimoreUprising #BlackLivesMatter http://t.co/lGclZ3dYWW",FALSE,1,NA,2015-05-05 18:34:19,FALSE,NA,"595657793471930368",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","AmConfDiversity",1,FALSE,FALSE,NA,NA
"RT @aimn2please: This Image Speaks For Itself. #BaltimoreUprising http://t.co/OT4ZFj12Ws",FALSE,0,NA,2015-05-05 18:34:15,FALSE,NA,"595657777726500864",NA,"<a href=""https://twitter.com/download/android"" rel=""nofollow"">Twitter for Android Tablets</a>","allcurledup",15,TRUE,FALSE,NA,NA
"In #Baltimore, some words of #Love &amp; #Unity #BaltimoreUprising #BlackLivesMatter #FreddieGray https://t.co/AYgLjktVj1 http://t.co/gHQI1MgiZw",FALSE,1,NA,2015-05-05 18:34:11,FALSE,NA,"595657760299163649",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Farkas_Films",0,FALSE,FALSE,"0","0"
"RT @ThePatriot143: Only in America #Baltimore #BaltimoreUprising #BaltimoreRiots #BlackOnBlackPolicies http://t.co/0cQO87SyaE",FALSE,0,NA,2015-05-05 18:34:10,FALSE,NA,"595657757002432512",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","DallasNole",384,TRUE,FALSE,NA,NA
"RT @RealAlexJones: VIDEO: ""Racist"" Facts White People Daren't Talk About - https://t.co/G2DghwMBJF #BaltimoreUprising",FALSE,0,NA,2015-05-05 18:34:04,FALSE,NA,"595657731131973633",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","missbabe79",25,TRUE,FALSE,NA,NA
"In lieu of The #BaltimoreUprising. When is enough, enough? http://t.co/11ad7pzd4R",FALSE,0,NA,2015-05-05 18:33:57,FALSE,NA,"595657702178717696",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","TeamIPR",0,FALSE,FALSE,NA,NA
"RT @tweetcounting: Please RT Spread #BaltimoreRiots #BaltimoreUprising #FreddieGray #BlackLivesMatter http://t.co/9ZIwkjfZcv",FALSE,0,NA,2015-05-05 18:33:54,FALSE,NA,"595657689893580802",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","tzbarb_tietz",1,TRUE,FALSE,NA,NA
"RT @mdnardone: Riots work. @ciccmaher on #Baltimore #BaltimoreUprising:

http://t.co/h9f0NqMRPo",FALSE,0,NA,2015-05-05 18:33:44,FALSE,NA,"595657648042844160",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SamHolloway1",9,TRUE,FALSE,NA,NA
"RT @manda_writes: Everyone thinks this picture is cute. I took it, and I think it's tragic. #BaltimoreUprising http://t.co/u7s5h1x2n5 http:…",FALSE,0,NA,2015-05-05 18:33:28,FALSE,NA,"595657579889618944",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ChicagoAde",156,TRUE,FALSE,NA,NA
"RT @ThePatriot143: Only in America #Baltimore #BaltimoreUprising #BaltimoreRiots #BlackOnBlackPolicies http://t.co/0cQO87SyaE",FALSE,0,NA,2015-05-05 18:33:24,FALSE,NA,"595657562562940928",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SharonMcCutchan",384,TRUE,FALSE,NA,NA
"Discussing 2nd hr. the legacy of #KentState killings on the air w/  John Grant! Listen at http://t.co/oew6fpPgJl. #BaltimoreUprising",FALSE,0,NA,2015-05-05 18:33:17,FALSE,NA,"595657534024884225",NA,"<a href=""http://www.blogtalkradio.com"" rel=""nofollow"">BlogTalkRadio</a>","RadioFreeKansas",0,FALSE,FALSE,NA,NA
"RT @deray: Watch the @BaltimorePolice assault this peaceful protestor last night. He left on a stretcher. #BaltimoreUprising http://t.co/6b…",FALSE,0,NA,2015-05-05 18:33:16,FALSE,NA,"595657528035418112",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","kahlota_",13888,TRUE,FALSE,NA,NA
"RT @dengarypoet: beneath Baltimore's blemish 
an old, angry tumor still grows-- 
denial can be deadly 
 
#BaltimoreUprising #BaltimoreRiots…",FALSE,0,NA,2015-05-05 18:33:06,FALSE,NA,"595657485886849024",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","educationtr",4,TRUE,FALSE,NA,NA
"I followed a lot of Twitter feeds to keep track of #BaltimoreUprising and at this point at least half have jumped the shark",FALSE,0,NA,2015-05-05 18:33:01,FALSE,NA,"595657466299478018",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","C_Broome",0,FALSE,FALSE,NA,NA
"RT @TheFinalCall: Street organizations work for peace http://t.co/mrc7xGpQy7 #BaltimoreUprising",FALSE,0,NA,2015-05-05 18:32:35,FALSE,NA,"595657359139217408",NA,"<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for BlackBerry</a>","MEDINAHent",8,TRUE,FALSE,NA,NA
"RT @FreedomForPS: Holy shit... #HungerGames #BaltimoreUprising #Baltimore #MetGala http://t.co/pPhzZcWNtB",FALSE,0,NA,2015-05-05 18:32:26,FALSE,NA,"595657317925974017",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","GlennLouLou",611,TRUE,FALSE,NA,NA
"RT @righttoprotest: couple of hundred gathered now outside the US embassy in London for solidarity demo with #BaltimoreUprising http://t.co…",FALSE,0,NA,2015-05-05 18:32:12,FALSE,NA,"595657261005053953",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Nomoremurderz",48,TRUE,FALSE,NA,NA
"RT @manda_writes: Everyone thinks this picture is cute. I took it, and I think it's tragic. #BaltimoreUprising http://t.co/u7s5h1x2n5 http:…",FALSE,0,NA,2015-05-05 18:32:07,FALSE,NA,"595657238301253633",NA,"<a href=""http://www.echofon.com/"" rel=""nofollow"">Echofon</a>","crafting_change",156,TRUE,FALSE,NA,NA
"#BaltimoreUprising The drug war killed Freddie Gray - By Zohara Meyerhoff Hieronimus http://t.co/1KclwIvYMh",FALSE,0,NA,2015-05-05 18:31:50,FALSE,NA,"595657170512977921",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","21centuryradio",0,FALSE,FALSE,NA,NA
"RT @aimn2please: This Image Speaks For Itself. #BaltimoreUprising http://t.co/OT4ZFj12Ws",FALSE,0,NA,2015-05-05 18:31:49,FALSE,NA,"595657165106450434",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","TaylorCubed09",15,TRUE,FALSE,NA,NA
"RT @manda_writes: Everyone thinks this picture is cute. I took it, and I think it's tragic. #BaltimoreUprising http://t.co/u7s5h1x2n5 http:…",FALSE,0,NA,2015-05-05 18:31:41,FALSE,NA,"595657130948087809",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","kcaesar25",156,TRUE,FALSE,NA,NA
"How Peaceful Protest becomes Riot: http://t.co/tzpH1UPtlK #Baltimore #BaltimoreUprising #OneBaltimore #FreddieGray http://t.co/0Ik8h68PcT",FALSE,0,NA,2015-05-05 18:31:27,FALSE,NA,"595657073897115649",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","GP101Team",0,FALSE,FALSE,NA,NA
"RT @deray: Today's @BaltimoreSun cover. Tuesday. #FreddieGray #BaltimoreUprising http://t.co/bI1bcfreRT",FALSE,0,NA,2015-05-05 18:31:25,FALSE,NA,"595657063684005890",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","DarkMattersProj",66,TRUE,FALSE,NA,NA
"Sisters workin it out! #BaltimoreUprising #Baltimore #BMore #BeMore4TheChildren..",FALSE,0,NA,2015-05-05 18:31:23,FALSE,NA,"595657054070661121",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","slumdogsoulja",0,FALSE,FALSE,"0","0"
"RT @manda_writes: Everyone thinks this picture is cute. I took it, and I think it's tragic. #BaltimoreUprising http://t.co/u7s5h1x2n5 http:…",FALSE,0,NA,2015-05-05 18:31:17,FALSE,NA,"595657029831766016",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","KaylaUprising",156,TRUE,FALSE,NA,NA
"RT @FreedomForPS: Holy shit... #HungerGames #BaltimoreUprising #Baltimore #MetGala http://t.co/pPhzZcWNtB",FALSE,0,NA,2015-05-05 18:31:03,FALSE,NA,"595656970805313538",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ashleygrangerr",611,TRUE,FALSE,NA,NA
"RT @MaybachMusicGrp: TeamRT: icon @Wale visits Baltimore school following riots #BaltimoreRiots #BaltimoreUprising http://t.co/erapAcXHfO h…",FALSE,0,NA,2015-05-05 18:30:56,FALSE,NA,"595656942611214337",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","quality_type",13,TRUE,FALSE,NA,NA
"RT @chicago_iso: #BaltimoreUprising is fighting racist police terrorism and racist economic terrorism all at once. #Justice4Freddie http://…",FALSE,0,NA,2015-05-05 18:30:51,FALSE,NA,"595656923153879040",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","JerryJ1997",7,TRUE,FALSE,NA,NA
"RT @jusPlainNish: ""@FreedomForPS: Holy shit... #HungerGames #BaltimoreUprising #Baltimore #MetGala http://t.co/7sLpaBGs1f"" &lt;----- This Is E…",FALSE,0,NA,2015-05-05 18:30:28,FALSE,NA,"595656824273133568",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","king_oftheTOWN",45,TRUE,FALSE,NA,NA
"RT @aimn2please: This Image Speaks For Itself. #BaltimoreUprising http://t.co/OT4ZFj12Ws",FALSE,0,NA,2015-05-05 18:30:18,FALSE,NA,"595656783273840640",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","KJAllDay_",15,TRUE,FALSE,NA,NA
"Obama talks Baltimore during last Letterman appearance http://t.co/G7ggsl9YEC #GOP #BaltimoreUprising #politics #teaparty #WakeUpAmerica",FALSE,0,NA,2015-05-05 18:30:12,FALSE,NA,"595656756228923393",NA,"<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>","CampaignReg",0,FALSE,FALSE,NA,NA
"RT @aimn2please: This Image Speaks For Itself. #BaltimoreUprising http://t.co/OT4ZFj12Ws",FALSE,0,NA,2015-05-05 18:30:11,FALSE,NA,"595656751615184896",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MoZaic",15,TRUE,FALSE,NA,NA
"RT @righttoprotest: couple of hundred gathered now outside the US embassy in London for solidarity demo with #BaltimoreUprising http://t.co…",FALSE,0,NA,2015-05-05 18:30:05,FALSE,NA,"595656728500371458",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","trustpunch",48,TRUE,FALSE,NA,NA
"RT @manda_writes: Everyone thinks this picture is cute. I took it, and I think it's tragic. #BaltimoreUprising http://t.co/u7s5h1x2n5 http:…",FALSE,0,NA,2015-05-05 18:30:02,FALSE,NA,"595656714944434176",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","therealrikrok89",156,TRUE,FALSE,NA,NA
"RT Spread #BaltimoreRiots #BaltimoreUprising #BlackLivesMatter",FALSE,0,NA,2015-05-05 18:30:01,FALSE,NA,"595656711643516928",NA,"<a href=""https://www.socialoomph.com"" rel=""nofollow"">SocialOomph</a>","autotwittools",0,FALSE,FALSE,NA,NA
"* #BaltimoreRiots #BaltimoreUprising #FreddieGray #BlackLivesMatter http://t.co/IdCnYg0kEx *",FALSE,0,NA,2015-05-05 18:30:01,FALSE,NA,"595656710221635586",NA,"<a href=""https://www.socialoomph.com"" rel=""nofollow"">SocialOomph</a>","shop4autistic",0,FALSE,FALSE,NA,NA
"#Baltimore #FreddieGray #BaltimoreRiots #BaltimoreUprising #BlackLivesMatter",FALSE,0,NA,2015-05-05 18:30:00,FALSE,NA,"595656708686483460",NA,"<a href=""https://www.socialoomph.com"" rel=""nofollow"">SocialOomph</a>","clothes4h2o",0,FALSE,FALSE,NA,NA
"#BaltimoreRiots #BaltimoreUprising #FreddieGray #BlackLivesMatter http://t.co/Sy7aUVT3fw",FALSE,0,NA,2015-05-05 18:30:00,FALSE,NA,"595656706660630529",NA,"<a href=""https://www.socialoomph.com"" rel=""nofollow"">SocialOomph</a>","socialmediahoot",0,FALSE,FALSE,NA,NA
"Spread #BaltimoreRiots #BaltimoreUprising #FreddieGray #BlackLivesMatter http://t.co/0F0NMGayAA Please RT #Baltimore",FALSE,0,NA,2015-05-05 18:29:59,FALSE,NA,"595656703418445827",NA,"<a href=""https://www.socialoomph.com"" rel=""nofollow"">SocialOomph</a>","charityanalytic",0,FALSE,FALSE,NA,NA
"#BaltimoreRiots #BaltimoreUprising #BlackLivesMatter Please RT",FALSE,0,NA,2015-05-05 18:29:58,FALSE,NA,"595656698775371777",NA,"<a href=""https://www.socialoomph.com"" rel=""nofollow"">SocialOomph</a>","click4h2o",0,FALSE,FALSE,NA,NA
"RT @jusPlainNish: ""@FreedomForPS: Holy shit... #HungerGames #BaltimoreUprising #Baltimore #MetGala http://t.co/7sLpaBGs1f"" &lt;----- This Is E…",FALSE,0,NA,2015-05-05 18:29:56,FALSE,NA,"595656690579722244",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","JazmynewithaZY",45,TRUE,FALSE,NA,NA
"#Baltimore #BaltimoreRiots #BaltimoreUprising #BlackLivesMatter http://t.co/SVVvSn4U1h",FALSE,0,NA,2015-05-05 18:29:55,FALSE,NA,"595656686137901058",NA,"<a href=""https://www.socialoomph.com"" rel=""nofollow"">SocialOomph</a>","ClevelandPost",0,FALSE,FALSE,NA,NA
"#BaltimoreRiots #BaltimoreUprising #BlackLivesMatter Please RT",FALSE,0,NA,2015-05-05 18:29:54,FALSE,NA,"595656682459570178",NA,"<a href=""https://www.socialoomph.com"" rel=""nofollow"">SocialOomph</a>","greenblogtalks",0,FALSE,FALSE,NA,NA
"RT Spread #BaltimoreRiots #BaltimoreUprising #BlackLivesMatter http://t.co/hUc8sFcdhF RT",FALSE,0,NA,2015-05-05 18:29:53,FALSE,NA,"595656679200583681",NA,"<a href=""https://www.socialoomph.com"" rel=""nofollow"">SocialOomph</a>","watertravels",0,FALSE,FALSE,NA,NA
"Please RT Spread #BaltimoreRiots #BaltimoreUprising #BlackLivesMatter",FALSE,0,NA,2015-05-05 18:29:53,FALSE,NA,"595656677782880256",NA,"<a href=""https://www.socialoomph.com"" rel=""nofollow"">SocialOomph</a>","vintagethreads4",0,FALSE,FALSE,NA,NA
"#BaltimoreRiots #BaltimoreUprising #BlackLivesMatter Please RT",FALSE,0,NA,2015-05-05 18:29:53,FALSE,NA,"595656676784627713",NA,"<a href=""https://www.socialoomph.com"" rel=""nofollow"">SocialOomph</a>","USAgivingTeam",0,FALSE,FALSE,NA,NA
"* ##BaltimoreRiots #BaltimoreUprising #BlackLivesMatter http://t.co/zixkY7Bwu4 *",FALSE,0,NA,2015-05-05 18:29:52,FALSE,NA,"595656675970940930",NA,"<a href=""https://www.socialoomph.com"" rel=""nofollow"">SocialOomph</a>","wordpressaff",0,FALSE,FALSE,NA,NA
"RT #BaltimoreRiots #BaltimoreUprising #FreddieGray #BlackLivesMatter http://t.co/MRz0IR6gDu RT",FALSE,0,NA,2015-05-05 18:29:51,FALSE,NA,"595656668555431937",NA,"<a href=""https://www.socialoomph.com"" rel=""nofollow"">SocialOomph</a>","Tools4Social",0,FALSE,FALSE,NA,NA
